ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,52.142.119.134,217.15.20.194,443,55079,TCP,...A..S.,0,0,10,5562,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,52.142.119.134,217.15.20.194,443,55078,TCP,...A..S.,0,0,10,5562,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,45.76.208.68,217.15.20.194,80,55074,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,167.179.73.99,217.15.20.194,80,55075,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,45.32.53.59,217.15.20.194,80,55076,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,45.32.49.25,217.15.20.194,80,55077,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,45.32.255.165,217.15.20.194,80,55080,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,52.142.119.134,217.15.20.194,443,55081,TCP,...A..S.,0,0,12,4476,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,52.142.119.134,217.15.20.194,443,55084,TCP,...A..S.,0,0,11,4421,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,46.166.174.179,217.15.20.194,80,55086,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,45.76.106.25,217.15.20.194,80,55082,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,46.166.174.181,217.15.20.194,80,55087,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,92.223.105.123,217.15.20.194,80,55088,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,139.180.201.69,217.15.20.194,80,55083,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,103.212.222.195,217.15.20.194,80,55085,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,195.123.212.92,217.15.20.194,80,55089,TCP,...A..S.,0,0,4,287,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:15,2020-02-25 04:11:15,0.000,185.14.187.235,217.15.20.194,80,55090,TCP,...A..S.,0,0,4,287,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,13.74.179.117,217.15.20.194,443,55092,TCP,...A..S.,0,0,10,3596,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,146.185.142.120,217.15.20.194,80,55094,TCP,...A..S.,0,0,4,287,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,52.142.119.134,217.15.20.194,443,55093,TCP,...A..S.,0,0,11,4421,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,82.196.14.183,217.15.20.194,80,55095,TCP,...A..S.,0,0,4,287,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,37.139.21.211,217.15.20.194,80,55096,TCP,...A..S.,0,0,4,287,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.70.28,217.15.20.194,80,55099,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.78.45,217.15.20.194,80,55098,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,50.7.142.181,217.15.20.194,80,51842,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.76.27,217.15.20.194,80,51843,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.156,217.15.20.194,80,51844,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.195,217.15.20.194,80,51845,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.70.52,217.15.20.194,80,51846,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,52.142.119.134,217.15.20.194,443,51847,TCP,...A..S.,0,0,15,10639,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.74.44,217.15.20.194,80,51848,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.43,217.15.20.194,80,51850,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.76.28,217.15.20.194,80,51851,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.78.43,217.15.20.194,80,51852,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.157,217.15.20.194,80,51853,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.45,217.15.20.194,80,51854,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,50.7.93.85,217.15.20.194,80,51856,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,50.7.93.84,217.15.20.194,80,51857,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,52.142.119.134,217.15.20.194,443,51855,TCP,...A..S.,0,0,10,4374,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,50.7.93.29,217.15.20.194,80,51858,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.155,217.15.20.194,80,51859,TCP,...A..S.,0,0,5,335,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.141,217.15.20.194,80,51860,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,50.7.142.179,217.15.20.194,80,51861,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.66.124,217.15.20.194,80,51862,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:11,2020-02-25 04:11:16,5.130,141.8.142.75,217.15.20.194,60119,80,TCP,......S.,0,0,9,856,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,198.16.70.29,217.15.20.194,80,51863,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,185.90.61.157,217.15.20.194,80,51866,TCP,...A..S.,0,0,4,287,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,50.7.142.180,217.15.20.194,80,51864,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,185.90.61.59,217.15.20.194,80,51867,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,52.142.119.134,217.15.20.194,443,51865,TCP,...A..S.,0,0,10,4395,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,80.211.251.87,217.15.20.194,80,51869,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:11:16,2020-02-25 04:11:16,0.000,185.195.16.207,217.15.20.194,80,51871,TCP,...A..S.,0,0,4,295,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
